Siruta,F1,F2,F3,F4,F5,F6,F7,F8
94081,-0.11793653245226159,-0.0010965772504300025,0.0,0.0,0.0,0.0,0.0,0.0
94107,-0.08212483317928558,-0.0013849189676078285,0.0,0.0,0.0,0.0,0.0,0.0
94125,-0.10042071122369721,-0.00123760775368835,0.0,0.0,0.0,0.0,0.0,0.0
94161,-0.07671171163901394,-0.0014285032931713657,0.0,0.0,0.0,0.0,0.0,0.0
94223,-0.03981266044091773,-0.0017255999403680198,0.0,0.0,0.0,0.0,0.0,0.0
94269,-0.09829328354411443,-0.0012547369646109415,0.0,0.0,0.0,0.0,0.0,0.0
94312,-0.011872443582397816,-0.001950563577135903,0.0,0.0,0.0,0.0,0.0,0.0
94330,-0.11193245877877257,-0.0011449196901371903,0.0,0.0,0.0,0.0,0.0,0.0
94376,-0.0817938999846838,-0.0013875835115282923,0.0,0.0,0.0,0.0,0.0,0.0
94429,-0.07335510352233895,-0.0014555293815138974,0.0,0.0,0.0,0.0,0.0,0.0
94456,-0.11966211268125662,-0.0010826835571259084,0.0,0.0,0.0,0.0,0.0,0.0
94492,-0.11996940779052961,-0.0010802093377665297,0.0,0.0,0.0,0.0,0.0,0.0
94535,-0.11481630518887345,-0.0011217000931145527,0.0,0.0,0.0,0.0,0.0,0.0
94562,-0.08734885003692783,-0.0013428572385726192,0.0,0.0,0.0,0.0,0.0,0.0
94580,-0.10930863130728728,-0.0011660457169476773,0.0,0.0,0.0,0.0,0.0,0.0
94606,-0.13282852620934094,-0.000976672773985884,0.0,0.0,0.0,0.0,0.0,0.0
94651,-0.09938063546923435,-0.0012459820345758425,0.0,0.0,0.0,0.0,0.0,0.0
94688,-0.12074946460637655,-0.0010739286271014674,0.0,0.0,0.0,0.0,0.0,0.0
94731,-0.12391696804042203,-0.0010484251352876417,0.0,0.0,0.0,0.0,0.0,0.0
94768,-0.11526542881011888,-0.00111808392636678,0.0,0.0,0.0,0.0,0.0,0.0
94795,-0.11365803900776744,-0.0011310259968400124,0.0,0.0,0.0,0.0,0.0,0.0
95060,8.422905544256574,-0.0698640783888658,0.0,0.0,0.0,0.0,0.0,0.0
95088,-0.016269127453535516,-0.001915163207901367,0.0,0.0,0.0,0.0,0.0,0.0
95159,0.18678202551997247,-0.003550051228040946,0.0,0.0,0.0,0.0,0.0,0.0
95239,-0.020736725580659223,-0.0018791918649655047,0.0,0.0,0.0,0.0,0.0,0.0
95293,0.16430220637238171,-0.0033690525659735614,0.0,0.0,0.0,0.0,0.0,0.0
95355,0.12870324986736356,-0.0030824237699143267,0.0,0.0,0.0,0.0,0.0,0.0
95391,0.8603965431318531,-0.008973730379419478,0.0,0.0,0.0,0.0,0.0,0.0
95471,0.17985606651866418,-0.003494286130269644,0.0,0.0,0.0,0.0,0.0,0.0
95499,-0.027497217984666575,-0.001824759039147802,0.0,0.0,0.0,0.0,0.0,0.0
95612,-0.0961185796938744,-0.0012722468246663611,0.0,0.0,0.0,0.0,0.0,0.0
95667,-0.06066145170082869,-0.0015577336733462728,0.0,0.0,0.0,0.0,0.0,0.0
95747,-0.07498613141001913,-0.0014423969864792016,0.0,0.0,0.0,0.0,0.0,0.0
95792,-0.032153920794419845,-0.0017872650996851045,0.0,0.0,0.0,0.0,0.0,0.0
95872,0.10707440179160607,-0.002908276792185358,0.0,0.0,0.0,0.0,0.0,0.0
95943,-0.0625997746977818,-0.0015421270589521983,0.0,0.0,0.0,0.0,0.0,0.0
96003,-0.06049598510352777,-0.0015590659453049173,0.0,0.0,0.0,0.0,0.0,0.0
96058,-0.08914534452190861,-0.0013283925715669388,0.0,0.0,0.0,0.0,0.0,0.0
96110,-0.06300162214836956,-0.0015388915413250084,0.0,0.0,0.0,0.0,0.0,0.0
96147,-0.060283242335569476,-0.001560778866398072,0.0,0.0,0.0,0.0,0.0,0.0
96192,-0.0640889740734896,-0.001530136611297393,0.0,0.0,0.0,0.0,0.0,0.0
96254,0.17742134372980845,-0.003474682699991037,0.0,0.0,0.0,0.0,0.0,0.0
96334,-0.09283288583318533,-0.0012987019393039432,0.0,0.0,0.0,0.0,0.0,0.0
96370,-0.031917539941133076,-0.0017891683453509853,0.0,0.0,0.0,0.0,0.0,0.0
96423,-0.03494321486320628,-0.0017648068009283127,0.0,0.0,0.0,0.0,0.0,0.0
96478,0.023561046325319017,-0.0022358601012626524,0.0,0.0,0.0,0.0,0.0,0.0
96593,-0.09689863650972122,-0.0012659661139839138,0.0,0.0,0.0,0.0,0.0,0.0
96637,-0.0685565722006133,-0.001494165268362419,0.0,0.0,0.0,0.0,0.0,0.0
96664,-0.13401043047577557,-0.0009671565456851285,0.0,0.0,0.0,0.0,0.0,0.0
96717,-0.048298733073920075,-0.0016572734212529497,0.0,0.0,0.0,0.0,0.0,0.0
96815,0.0834126783775802,-0.002717761901831618,0.0,0.0,0.0,0.0,0.0,0.0
96888,-0.10800853661420899,-0.0011765135680688256,0.0,0.0,0.0,0.0,0.0,0.0
96904,-0.0981514550321421,-0.001255878911995783,0.0,0.0,0.0,0.0,0.0,0.0
96940,-0.044871210701258976,-0.0016848704832930423,0.0,0.0,0.0,0.0,0.0,0.0
97009,-0.028300912885842328,-0.0018182880039136612,0.0,0.0,0.0,0.0,0.0,0.0
97063,-0.06817836283535422,-0.001497210461419453,0.0,0.0,0.0,0.0,0.0,0.0
97090,-0.07066036179486752,-0.001477226382018487,0.0,0.0,0.0,0.0,0.0,0.0
97189,-0.09285652391851405,-0.0012985116147357528,0.0,0.0,0.0,0.0,0.0,0.0
97241,0.03367814684600129,-0.002317319015424474,0.0,0.0,0.0,0.0,0.0,0.0
97321,-0.08498504150405796,-0.001361889695146276,0.0,0.0,0.0,0.0,0.0,0.0
97394,-0.12358603484582024,-0.0010510896792082947,0.0,0.0,0.0,0.0,0.0,0.0
97438,-0.026669884998162224,-0.0018314203989536386,0.0,0.0,0.0,0.0,0.0,0.0
97465,-0.0999715876024519,-0.0012412239204361228,0.0,0.0,0.0,0.0,0.0,0.0
97517,-0.09141460071346356,-0.0013101214132452952,0.0,0.0,0.0,0.0,0.0,0.0
97553,-0.12186045461682538,-0.0010649833725125779,0.0,0.0,0.0,0.0,0.0,0.0
97606,-0.023171448369515044,-0.0018595884346881647,0.0,0.0,0.0,0.0,0.0,0.0
97679,0.01642234455605257,-0.002178382082388378,0.0,0.0,0.0,0.0,0.0,0.0
97722,-0.015441794467031164,-0.0019218245677067596,0.0,0.0,0.0,0.0,0.0,0.0
97777,-0.12550071975744473,-0.001035673389379047,0.0,0.0,0.0,0.0,0.0,0.0
97811,-0.0712985900987423,-0.0014720876187350918,0.0,0.0,0.0,0.0,0.0,0.0
97875,-0.027946341605911827,-0.0018211428723982055,0.0,0.0,0.0,0.0,0.0,0.0
97919,0.205763408038916,-0.003702881854383943,0.0,0.0,0.0,0.0,0.0,0.0
98051,-0.05888859530117633,-0.0015720080157763734,0.0,0.0,0.0,0.0,0.0,0.0
98113,-0.03924534639302904,-0.0017301677299484306,0.0,0.0,0.0,0.0,0.0,0.0
98168,-0.07389877948489902,-0.0014511519165034533,0.0,0.0,0.0,0.0,0.0,0.0
98202,-0.003102713925451286,-0.0020211739910487173,0.0,0.0,0.0,0.0,0.0,0.0
98220,-0.03553416699642357,-0.0017600486867779348,0.0,0.0,0.0,0.0,0.0,0.0
98257,-0.09030361070301479,-0.0013190666678483955,0.0,0.0,0.0,0.0,0.0,0.0
98300,-0.07586074056718076,-0.0014353549775376357,0.0,0.0,0.0,0.0,0.0,0.0
98337,-0.0815102429607396,-0.001389867406322844,0.0,0.0,0.0,0.0,0.0,0.0
98373,0.09575175891916,-0.0028171113251804786,0.0,0.0,0.0,0.0,0.0,0.0
98435,-0.03335946314618354,-0.001777558546835131,0.0,0.0,0.0,0.0,0.0,0.0
98505,0.030794300435900254,-0.002294099418398142,0.0,0.0,0.0,0.0,0.0,0.0
98603,-0.08302308042177595,-0.0013776866341014356,0.0,0.0,0.0,0.0,0.0,0.0
98649,-0.0761916737617826,-0.0014326904336169827,0.0,0.0,0.0,0.0,0.0,0.0
98685,0.053510500436778345,-0.002477001326114674,0.0,0.0,0.0,0.0,0.0,0.0
98738,-0.1212222263129506,-0.001070122135785504,0.0,0.0,0.0,0.0,0.0,0.0
98774,-0.012487033800943986,-0.0019456151384281534,0.0,0.0,0.0,0.0,0.0,0.0
98827,-0.06780015347009515,-0.0015002556544731233,0.0,0.0,0.0,0.0,0.0,0.0
98916,-0.036786985518844496,-0.0017499614847915803,0.0,0.0,0.0,0.0,0.0,0.0
98998,0.016115049446779314,-0.002175907863044051,0.0,0.0,0.0,0.0,0.0,0.0
99058,-0.05654842485363536,-0.001590850147792498,0.0,0.0,0.0,0.0,0.0,0.0
99101,-0.06153606085799047,-0.0015506916644117176,0.0,0.0,0.0,0.0,0.0,0.0
99165,-0.034872300607220116,-0.0017653777746225096,0.0,0.0,0.0,0.0,0.0,0.0
99209,-0.05992867105563897,-0.0015636337348817757,0.0,0.0,0.0,0.0,0.0,0.0
99290,-0.08557599363727515,-0.0013571315809921564,0.0,0.0,0.0,0.0,0.0,0.0
99370,-0.038701670430469105,-0.0017345451949674726,0.0,0.0,0.0,0.0,0.0,0.0
99441,-0.10391914785234431,-0.001209439717953682,0.0,0.0,0.0,0.0,0.0,0.0
99478,-0.03177571142916083,-0.0017903102927414394,0.0,0.0,0.0,0.0,0.0,0.0
99539,-0.03900896553974204,-0.0017320709756047305,0.0,0.0,0.0,0.0,0.0,0.0
99600,-0.0703057905149369,-0.0014800812504968614,0.0,0.0,0.0,0.0,0.0,0.0
99673,0.028194111049743793,-0.0022731637161491655,0.0,0.0,0.0,0.0,0.0,0.0
99780,0.031219785971816863,-0.0022975252605780556,0.0,0.0,0.0,0.0,0.0,0.0
99879,-0.05141896033730801,-0.0016321505785649414,0.0,0.0,0.0,0.0,0.0,0.0
99922,-0.11420171497032745,-0.001126648531822652,0.0,0.0,0.0,0.0,0.0,0.0
99968,-0.019105697692979175,-0.0018923242600063705,0.0,0.0,0.0,0.0,0.0,0.0
100004,-0.05791943380269972,-0.0015798113229735053,0.0,0.0,0.0,0.0,0.0,0.0
100086,-0.05387732121149261,-0.0016123568237271207,0.0,0.0,0.0,0.0,0.0,0.0
100148,-0.060330518506227025,-0.0015603982172720655,0.0,0.0,0.0,0.0,0.0,0.0
100219,0.026279426138119164,-0.002257747426328611,0.0,0.0,0.0,0.0,0.0,0.0
100273,-0.07881550123326805,-0.0014115644068171539,0.0,0.0,0.0,0.0,0.0,0.0
100282,-0.1218131784461678,-0.0010653640216383008,0.0,0.0,0.0,0.0,0.0,0.0
100308,-0.1293300895806935,-0.001004840809720552,0.0,0.0,0.0,0.0,0.0,0.0
100317,-0.11526542881011888,-0.00111808392636678,0.0,0.0,0.0,0.0,0.0,0.0
100326,-0.10609385170258434,-0.001191929857891157,0.0,0.0,0.0,0.0,0.0,0.0
100335,-0.08380313723762305,-0.001371405923429268,0.0,0.0,0.0,0.0,0.0,0.0
100344,-0.12824273765557379,-0.0010135957397588253,0.0,0.0,0.0,0.0,0.0,0.0
100353,-0.01222701486232829,-0.0019477087086490015,0.0,0.0,0.0,0.0,0.0,0.0
100362,-0.11720375180707193,-0.0011024773119656,0.0,0.0,0.0,0.0,0.0,0.0
100521,1.4684153739565988,-0.01386925886069234,0.0,0.0,0.0,0.0,0.0,0.0
100549,-0.10885950768604195,-0.0011696618836990029,0.0,0.0,0.0,0.0,0.0,0.0
100576,0.35808722989704034,-0.004929333356331705,0.0,0.0,0.0,0.0,0.0,0.0
100610,0.5046669970202908,-0.0061095359888302374,0.0,0.0,0.0,0.0,0.0,0.0
100638,-0.06555453536386888,-0.001518336488224611,0.0,0.0,0.0,0.0,0.0,0.0
100683,0.24859561865451552,-0.004047749967591244,0.0,0.0,0.0,0.0,0.0,0.0
100709,-0.14663316804130003,-0.0008655232275665849,0.0,0.0,0.0,0.0,0.0,0.0
100736,-0.054444635259381244,-0.0016077890341449335,0.0,0.0,0.0,0.0,0.0,0.0
100754,-0.1066138895798158,-0.0011877427174489033,0.0,0.0,0.0,0.0,0.0,0.0
100781,-0.019862116423497517,-0.0018862338739026772,0.0,0.0,0.0,0.0,0.0,0.0
100834,0.02202457077895371,-0.0022234890044850624,0.0,0.0,0.0,0.0,0.0,0.0
100852,-0.10838674597946801,-0.001173468375008239,0.0,0.0,0.0,0.0,0.0,0.0
100870,-0.10999413578181924,-0.0011605263045310755,0.0,0.0,0.0,0.0,0.0,0.0
100923,-0.10753577490763472,-0.0011803200593745091,0.0,0.0,0.0,0.0,0.0,0.0
100969,0.030274262558668854,-0.002289912277954396,0.0,0.0,0.0,0.0,0.0,0.0
101001,-0.047447762002086974,-0.001664125105620807,0.0,0.0,0.0,0.0,0.0,0.0
101056,-0.07924098676918459,-0.0014081385646375715,0.0,0.0,0.0,0.0,0.0,0.0
101083,-0.11424899114098476,-0.0011262678826860818,0.0,0.0,0.0,0.0,0.0,0.0
101145,-0.02735538947269446,-0.0018259009865450304,0.0,0.0,0.0,0.0,0.0,0.0
101163,-0.01702554618405386,-0.0019090728217976737,0.0,0.0,0.0,0.0,0.0,0.0
101190,0.1591491037707256,-0.0033275618106399386,0.0,0.0,0.0,0.0,0.0,0.0
101243,-0.13670517220324716,-0.000945459545191008,0.0,0.0,0.0,0.0,0.0,0.0
101298,0.04712821739803015,-0.002425613693352134,0.0,0.0,0.0,0.0,0.0,0.0
101341,-0.08004468167036037,-0.0014016675294007662,0.0,0.0,0.0,0.0,0.0,0.0
101378,-0.07947736762247155,-0.001406235318975848,0.0,0.0,0.0,0.0,0.0,0.0
101458,0.01781699159044573,-0.002189611231770232,0.0,0.0,0.0,0.0,0.0,0.0
101519,-0.13278125003868357,-0.0009770534231226433,0.0,0.0,0.0,0.0,0.0,0.0
101564,-0.11096329728029596,-0.001152722997334133,0.0,0.0,0.0,0.0,0.0,0.0
101617,-0.07035306668559442,-0.001479700601374502,0.0,0.0,0.0,0.0,0.0,0.0
101662,-0.03302852995158176,-0.0017802230907577495,0.0,0.0,0.0,0.0,0.0,0.0
101724,-0.12195500695814024,-0.0010642220742534594,0.0,0.0,0.0,0.0,0.0,0.0
101742,0.07929965153038683,-0.002684645427395956,0.0,0.0,0.0,0.0,0.0,0.0
101804,0.009709128322702735,-0.0021243299056971023,0.0,0.0,0.0,0.0,0.0,0.0
101822,-0.08649787896509453,-0.0013497089229315947,0.0,0.0,0.0,0.0,0.0,0.0
101840,-0.04090001236603783,-0.0017168450103419916,0.0,0.0,0.0,0.0,0.0,0.0
101902,-0.04399660154409731,-0.0016919124922363845,0.0,0.0,0.0,0.0,0.0,0.0
101957,-0.027544494155323982,-0.0018243783900164664,0.0,0.0,0.0,0.0,0.0,0.0
101984,-0.08063563380357762,-0.0013969094152468356,0.0,0.0,0.0,0.0,0.0,0.0
102035,-0.013550747640735274,-0.0019370505329622328,0.0,0.0,0.0,0.0,0.0,0.0
102071,-0.08793980217014509,-0.0013380991244184995,0.0,0.0,0.0,0.0,0.0,0.0
102106,-0.0047101037278027315,-0.0020082319205777135,0.0,0.0,0.0,0.0,0.0,0.0
102160,-0.00809034992980641,-0.0019810155076693745,0.0,0.0,0.0,0.0,0.0,0.0
102213,-0.027379027558023104,-0.0018257106619750637,0.0,0.0,0.0,0.0,0.0,0.0
102240,-0.05728120549882486,-0.0015849500862498897,0.0,0.0,0.0,0.0,0.0,0.0
102286,-0.027449941814009355,-0.0018251396882885765,0.0,0.0,0.0,0.0,0.0,0.0
102348,-0.049882484790942726,-0.0016445216753408025,0.0,0.0,0.0,0.0,0.0,0.0
102419,-0.03584146210569664,-0.0017575744674237907,0.0,0.0,0.0,0.0,0.0,0.0
102446,-0.10394278593767299,-0.0012092493933853025,0.0,0.0,0.0,0.0,0.0,0.0
102473,-0.09699318885103603,-0.0012652048157214316,0.0,0.0,0.0,0.0,0.0,0.0
102525,-0.10224084379400679,-0.001222952762118032,0.0,0.0,0.0,0.0,0.0,0.0
102543,0.024388379311823385,-0.00224252146106676,0.0,0.0,0.0,0.0,0.0,0.0
102570,0.03545100324565365,-0.0023315933578530825,0.0,0.0,0.0,0.0,0.0,0.0
102605,-0.04952791351101244,-0.0016473765438401147,0.0,0.0,0.0,0.0,0.0,0.0
102641,-0.1429219886446943,-0.0008954041843835601,0.0,0.0,0.0,0.0,0.0,0.0
102703,-0.08649787896509453,-0.0013497089229315947,0.0,0.0,0.0,0.0,0.0,0.0
102749,-0.05534288250187175,-0.0016005567006439642,0.0,0.0,0.0,0.0,0.0,0.0
102794,0.038216659229110994,-0.0023538613320643036,0.0,0.0,0.0,0.0,0.0,0.0
102838,-0.12460247251495415,-0.001042905722874782,0.0,0.0,0.0,0.0,0.0,0.0
102909,-0.040569079171436075,-0.0017195095542643262,0.0,0.0,0.0,0.0,0.0,0.0
102945,-0.047613228599387755,-0.0016627928336553407,0.0,0.0,0.0,0.0,0.0,0.0
103014,-0.0500479513882437,-0.0016431894033857104,0.0,0.0,0.0,0.0,0.0,0.0
103032,-0.005182865434376483,-0.0020044254292512905,0.0,0.0,0.0,0.0,0.0,0.0
103087,-0.034872300607220116,-0.0017653777746225096,0.0,0.0,0.0,0.0,0.0,0.0
103130,-0.04368930643482421,-0.0016943867115887525,0.0,0.0,0.0,0.0,0.0,0.0
103194,-0.10947409790458823,-0.0011647134449907144,0.0,0.0,0.0,0.0,0.0,0.0
103238,-0.03007376928549455,-0.0018040136614755667,0.0,0.0,0.0,0.0,0.0,0.0
103283,-0.07366239863161195,-0.0014530551621545187,0.0,0.0,0.0,0.0,0.0,0.0
103309,-0.1228059780299732,-0.0010573703898733569,0.0,0.0,0.0,0.0,0.0,0.0
103354,-0.11987485544921475,-0.0010809706360323753,0.0,0.0,0.0,0.0,0.0,0.0
103372,-0.1100414119524767,-0.0011601456554089055,0.0,0.0,0.0,0.0,0.0,0.0
103407,-0.08767978323152939,-0.001340192694641308,0.0,0.0,0.0,0.0,0.0,0.0
103443,-0.09103639134820438,-0.0013131666063025181,0.0,0.0,0.0,0.0,0.0,0.0
103470,-0.11053781174437936,-0.0011561488395208208,0.0,0.0,0.0,0.0,0.0,0.0
103513,-0.0026535903042060396,-0.002024790157798629,0.0,0.0,0.0,0.0,0.0,0.0
103568,-0.13696519114186292,-0.0009433659749751157,0.0,0.0,0.0,0.0,0.0,0.0
103639,-0.0815338810460681,-0.0013896770817475482,0.0,0.0,0.0,0.0,0.0,0.0
103693,-0.11947300799862688,-0.0010842061536508725,0.0,0.0,0.0,0.0,0.0,0.0
103764,-0.08867258281533467,-0.0013321990628795387,0.0,0.0,0.0,0.0,0.0,0.0
103862,-0.07645169270039824,-0.0014305968633941742,0.0,0.0,0.0,0.0,0.0,0.0
103899,-0.08231393786191525,-0.001383396371082675,0.0,0.0,0.0,0.0,0.0,0.0
103960,-0.08330673744572044,-0.0013754027393138,0.0,0.0,0.0,0.0,0.0,0.0
103997,-0.08226666169125785,-0.0013837770202121398,0.0,0.0,0.0,0.0,0.0,0.0
104047,-0.08455955596814148,-0.0013653155373327746,0.0,0.0,0.0,0.0,0.0,0.0
104083,-0.11467447667690156,-0.001122842040513605,0.0,0.0,0.0,0.0,0.0,0.0
104118,-0.10715756554237586,-0.0011833652524317322,0.0,0.0,0.0,0.0,0.0,0.0
104136,0.014673126241728831,-0.0021642980645291323,0.0,0.0,0.0,0.0,0.0,0.0
104181,-0.03390313910874348,-0.0017731810818160888,0.0,0.0,0.0,0.0,0.0,0.0
104225,-0.09980612100515111,-0.0012425561923928964,0.0,0.0,0.0,0.0,0.0,0.0
104243,-0.018916593010349623,-0.0018938468565331584,0.0,0.0,0.0,0.0,0.0,0.0
104270,-0.10467556658286252,-0.0012033493318394251,0.0,0.0,0.0,0.0,0.0,0.0
104323,-0.10824491746749586,-0.001174610322407102,0.0,0.0,0.0,0.0,0.0,0.0
104341,-0.12663534785322214,-0.0010265378102146726,0.0,0.0,0.0,0.0,0.0,0.0
104387,-0.06288343172172635,-0.0015398431641683045,0.0,0.0,0.0,0.0,0.0,0.0
104421,-0.09843511205608653,-0.0012535950172047837,0.0,0.0,0.0,0.0,0.0,0.0
104485,-0.05364094035820547,-0.0016142600693764097,0.0,0.0,0.0,0.0,0.0,0.0
104519,-0.08713610726896948,-0.0013445701596659632,0.0,0.0,0.0,0.0,0.0,0.0
104546,0.0062106916940555265,-0.0020961618699626003,0.0,0.0,0.0,0.0,0.0,0.0
104582,-0.08689972641568239,-0.0013464734053168393,0.0,0.0,0.0,0.0,0.0,0.0
104635,-0.0816520714727117,-0.0013887254589237917,0.0,0.0,0.0,0.0,0.0,0.0
104680,-0.0641835264148044,-0.0015293753130400508,0.0,0.0,0.0,0.0,0.0,0.0
104715,-0.10954501216057413,-0.0011641424712859538,0.0,0.0,0.0,0.0,0.0,0.0
104751,-0.06876931496857182,-0.0014924523472795441,0.0,0.0,0.0,0.0,0.0,0.0
104788,-0.11018324046444913,-0.0011590037080169587,0.0,0.0,0.0,0.0,0.0,0.0
104831,0.025357540810300023,-0.002250324768260991,0.0,0.0,0.0,0.0,0.0,0.0
104886,-0.0951021420247401,-0.001280430780978936,0.0,0.0,0.0,0.0,0.0,0.0
104975,-0.1247206629415977,-0.0010419541000543891,0.0,0.0,0.0,0.0,0.0,0.0
105026,-0.10082255867428486,-0.0012343722360591946,0.0,0.0,0.0,0.0,0.0,0.0
105106,-0.0934238379664028,-0.0012939438251606708,0.0,0.0,0.0,0.0,0.0,0.0
105142,-0.11727466606305796,-0.0011019063382675665,0.0,0.0,0.0,0.0,0.0,0.0
105160,0.01129288003972528,-0.00213708165161285,0.0,0.0,0.0,0.0,0.0,0.0
105222,-0.10129532038085896,-0.0012305657447537002,0.0,0.0,0.0,0.0,0.0,0.0
105259,-0.052624502689071616,-0.0016224440257134752,0.0,0.0,0.0,0.0,0.0,0.0
105295,-0.10273724358590956,-0.0012189559462441578,0.0,0.0,0.0,0.0,0.0,0.0
105348,-0.11798380862291888,-0.0010961966012934324,0.0,0.0,0.0,0.0,0.0,0.0
105384,-0.08427589894419682,-0.001367599432109752,0.0,0.0,0.0,0.0,0.0,0.0
105419,-0.005017398837075685,-0.002005757701216733,0.0,0.0,0.0,0.0,0.0,0.0
105455,-0.10595202319061234,-0.001193071805293762,0.0,0.0,0.0,0.0,0.0,0.0
105534,-0.044114791970740634,-0.001690960869396641,0.0,0.0,0.0,0.0,0.0,0.0
105570,-0.03508504337517841,-0.001763664853532813,0.0,0.0,0.0,0.0,0.0,0.0
105605,-0.04536761049316162,-0.001680873667413839,0.0,0.0,0.0,0.0,0.0,0.0
105623,0.010820118333151394,-0.0021332751602952467,0.0,0.0,0.0,0.0,0.0,0.0
105712,-0.1066611657504732,-0.001187362068315886,0.0,0.0,0.0,0.0,0.0,0.0
105776,-0.09727684587498035,-0.0012629209209371597,0.0,0.0,0.0,0.0,0.0,0.0
105794,-0.12275870185931569,-0.0010577510390063743,0.0,0.0,0.0,0.0,0.0,0.0
105829,-0.060992384895430386,-0.001555069129423938,0.0,0.0,0.0,0.0,0.0,0.0
105874,-0.02513340945179696,-0.001843791495730945,0.0,0.0,0.0,0.0,0.0,0.0
105909,-0.1006334539916554,-0.001235894832584348,0.0,0.0,0.0,0.0,0.0,0.0
105936,0.03348904216337201,-0.0023157964188837117,0.0,0.0,0.0,0.0,0.0,0.0
105972,-0.05453918760069608,-0.001607027735882546,0.0,0.0,0.0,0.0,0.0,0.0
106318,3.3309073931753006,-0.028865312048381286,0.0,0.0,0.0,0.0,0.0,0.0
106363,-0.09890787376266047,-0.0012497885258919948,0.0,0.0,0.0,0.0,0.0,0.0
106407,-0.019625735570210464,-0.0018881371195563598,0.0,0.0,0.0,0.0,0.0,0.0
106461,0.025215712298327725,-0.0022491828208717085,0.0,0.0,0.0,0.0,0.0,0.0
106559,0.878408764152318,-0.009118757698639948,0.0,0.0,0.0,0.0,0.0,0.0
106620,-0.09999522568778063,-0.0012410335958711067,0.0,0.0,0.0,0.0,0.0,0.0
106648,-0.09704046502169333,-0.0012648241665880358,0.0,0.0,0.0,0.0,0.0,0.0
106684,0.2389040036697494,-0.00396971689562106,0.0,0.0,0.0,0.0,0.0,0.0
106746,0.5412351150237845,-0.006403968092143826,0.0,0.0,0.0,0.0,0.0,0.0
106782,-0.04087637428070916,-0.0017170353349119584,0.0,0.0,0.0,0.0,0.0,0.0
106817,0.14737733727703445,-0.0032327801768663486,0.0,0.0,0.0,0.0,0.0,0.0
106979,0.2644331358247423,-0.004175267426657765,0.0,0.0,0.0,0.0,0.0,0.0
107001,-0.09975884483449343,-0.001242936841522172,0.0,0.0,0.0,0.0,0.0,0.0
107047,-0.14062909436781107,-0.0009138656672803105,0.0,0.0,0.0,0.0,0.0,0.0
107083,-0.1337976877078174,-0.0009688694667855779,0.0,0.0,0.0,0.0,0.0,0.0
107118,-0.12077310269170528,-0.0010737383025368297,0.0,0.0,0.0,0.0,0.0,0.0
107154,-0.10772487959026468,-0.0011787974628633775,0.0,0.0,0.0,0.0,0.0,0.0
107190,-0.13178845045487814,-0.0009850470548774968,0.0,0.0,0.0,0.0,0.0,0.0
107234,-0.14022724691722327,-0.000917101184905724,0.0,0.0,0.0,0.0,0.0,0.0
107270,-0.062103374905879215,-0.001546123874833083,0.0,0.0,0.0,0.0,0.0,0.0
107314,-0.05347547376090472,-0.0016155923413453343,0.0,0.0,0.0,0.0,0.0,0.0
107350,-0.05853402402124585,-0.0015748628842617587,0.0,0.0,0.0,0.0,0.0,0.0
107403,-0.0929510762598288,-0.0012977503164801868,0.0,0.0,0.0,0.0,0.0,0.0
107430,-0.13847802860289943,-0.0009311852027608127,0.0,0.0,0.0,0.0,0.0,0.0
107485,-0.10387187168168674,-0.001209820367072678,0.0,0.0,0.0,0.0,0.0,0.0
107519,-0.0921710194439817,-0.001304031027134591,0.0,0.0,0.0,0.0,0.0,0.0
107546,-0.09039816304432949,-0.0013183053695752552,0.0,0.0,0.0,0.0,0.0,0.0
107582,-0.07831910144136538,-0.0014155612227014966,0.0,0.0,0.0,0.0,0.0,0.0
107662,-0.06614548749708625,-0.0015135783740760096,0.0,0.0,0.0,0.0,0.0,0.0
107715,-0.10576291850798261,-0.0011945944018116206,0.0,0.0,0.0,0.0,0.0,0.0
107733,-0.031232035466600753,-0.0017946877577542642,0.0,0.0,0.0,0.0,0.0,0.0
107868,-0.10841038406479664,-0.001173278050443223,0.0,0.0,0.0,0.0,0.0,0.0
107920,-0.08262123297118831,-0.0013809221517232964,0.0,0.0,0.0,0.0,0.0,0.0
107975,-0.1090486123686714,-0.0011681392871564643,0.0,0.0,0.0,0.0,0.0,0.0
108017,-0.08798707834080238,-0.001337718475285482,0.0,0.0,0.0,0.0,0.0,0.0
108035,-0.06271796512442551,-0.0015411754361355473,0.0,0.0,0.0,0.0,0.0,0.0
108106,-0.07243321819451969,-0.00146295203957427,0.0,0.0,0.0,0.0,0.0,0.0
108151,-0.08916898260723728,-0.0013282022470021118,0.0,0.0,0.0,0.0,0.0,0.0
108204,-0.06118148957805995,-0.0015535465328954212,0.0,0.0,0.0,0.0,0.0,0.0
108222,-0.07753904462551844,-0.0014218419333699224,0.0,0.0,0.0,0.0,0.0,0.0
108240,-0.10753577490763472,-0.0011803200593745091,0.0,0.0,0.0,0.0,0.0,0.0
108268,-0.051324407995993256,-0.0016329118768311655,0.0,0.0,0.0,0.0,0.0,0.0
108348,0.05462149044722706,-0.0024859465807088926,0.0,0.0,0.0,0.0,0.0,0.0
108366,-0.13713065773916375,-0.0009420337030114257,0.0,0.0,0.0,0.0,0.0,0.0
108400,-0.06614548749708625,-0.0015135783740760096,0.0,0.0,0.0,0.0,0.0,0.0
